Class,Neck_to_RShoulder,Neck_to_LShoulder,RShoulder_to_RElbow,RElbow_to_RWrist,LShoulder_to_LElbow,LElbow_to_LWrist,Neck_to_RHip,RHip_to_RKnee,RKnee_to_RAnkle,Neck_to_LHip,LHip_to_LKnee,LKnee_to_LAnkle,Neck_to_Nose,Nose_to_REye,REye_to_REar,Nose_to_LEye,LEye_to_LEar
Feroz,32.55764119219941,28.284271247461902,41.23105625617661,26.0,45.12205669071391,38.2099463490856,103.24727599312246,70.11419257183242,72.44308110509934,99.45853407325085,61.61168720299745,78.43468620451031,50.039984012787215,7.211102550927978,12.649110640673518,8.94427190999916,10.0
Feroz,28.284271247461902,28.284271247461902,42.04759208325728,28.071337695236398,47.07440918375928,35.38361202590826,101.27191120937731,72.11102550927978,74.24284477308234,100.0,65.11528238439882,78.43468620451031,48.662100242385755,8.48528137423857,14.560219778561036,7.211102550927978,10.0
Feroz,32.55764119219941,28.284271247461902,43.08131845707603,30.066592756745816,50.635955604688654,35.38361202590826,105.54619841567009,68.0,74.10802925459562,100.89598604503551,63.56099432828282,77.20103626247513,48.16637831516918,5.656854249492381,14.142135623730951,8.246211251235321,7.211102550927978
Feroz,30.59411708155671,28.284271247461902,43.08131845707603,34.23448553724738,44.40720662234904,41.23105625617661,105.54619841567009,66.0,76.02631123499285,95.0789145920377,69.85699678629192,76.15773105863909,50.35871324805669,8.48528137423857,13.416407864998739,7.211102550927978,10.0
Feroz,31.04834939252005,28.284271247461902,48.703182647543684,38.2099463490856,44.40720662234904,42.190046219457976,101.27191120937731,72.24956747275377,74.02702209328699,96.54014708917737,69.85699678629192,78.10249675906654,50.35871324805669,8.48528137423857,11.661903789690601,7.211102550927978,12.806248474865697
Feroz,32.55764119219941,28.635642126552707,46.17358552246078,42.04759208325728,42.42640687119285,41.182520563948,103.57605900979242,70.25667228100119,72.0,101.39033484509261,71.386273190299,72.99315036357864,52.15361924162119,7.211102550927978,13.416407864998739,8.94427190999916,11.313708498984761
Feroz,25.298221281347036,23.40939982143925,32.2490309931942,34.40930106817051,29.732137494637012,19.79898987322333,54.147945482723536,32.55764119219941,25.298221281347036,52.80151512977634,34.23448553724738,18.439088914585774,7.211102550927978,6.324555320336759,10.198039027185569,4.47213595499958,7.211102550927978
Feroz,27.85677655436824,23.40939982143925,31.04834939252005,25.612496949731394,35.38361202590826,15.620499351813308,52.3450093132096,30.59411708155671,20.396078054371138,50.15974481593781,30.59411708155671,16.0,4.47213595499958,6.324555320336759,10.198039027185569,5.656854249492381,8.94427190999916
Feroz,25.298221281347036,26.0,31.622776601683793,30.463092423455635,30.528675044947494,25.45584412271571,52.3450093132096,31.622776601683793,24.73863375370596,50.99019513592785,26.30589287593181,16.1245154965971,5.656854249492381,6.324555320336759,8.94427190999916,6.324555320336759,7.211102550927978
Feroz,27.85677655436824,27.85677655436824,33.1058907144937,29.5296461204668,33.1058907144937,19.79898987322333,56.32051136131489,41.7612260356422,28.635642126552707,56.462376853972415,40.792156108742276,30.265491900843113,2.8284271247461903,7.211102550927978,8.246211251235321,7.211102550927978,8.94427190999916
Feroz,27.202941017470888,28.635642126552707,32.2490309931942,32.2490309931942,28.635642126552707,22.80350850198276,54.147945482723536,39.84971769034255,33.1058907144937,55.46169849544819,40.44749683231337,32.2490309931942,4.47213595499958,8.246211251235321,8.94427190999916,5.656854249492381,8.94427190999916
Feroz,26.68332812825267,28.635642126552707,31.622776601683793,33.1058907144937,30.066592756745816,22.80350850198276,56.0357029044876,39.84971769034255,36.76955262170047,59.09314681077663,40.44749683231337,32.984845004941285,2.0,6.324555320336759,8.94427190999916,5.656854249492381,11.661903789690601
Feroz,27.85677655436824,26.832815729997478,28.42534080710379,35.77708763999664,30.265491900843113,18.973665961010276,54.037024344425184,44.27188724235731,40.24922359499622,58.137767414994535,44.40720662234904,36.87817782917155,2.8284271247461903,6.324555320336759,11.661903789690601,4.47213595499958,12.649110640673518
Feroz,26.0,27.784887978899608,30.0,34.9857113690718,27.202941017470888,29.732137494637012,58.034472514187634,44.94441010848846,33.1058907144937,60.8276253029822,44.181444068749045,33.52610922848042,4.47213595499958,8.246211251235321,11.661903789690601,6.324555320336759,10.770329614269007
Feroz,26.68332812825267,29.5296461204668,27.202941017470888,34.40930106817051,24.08318915758459,56.0357029044876,46.8187996428785,28.42534080710379,60.8276253029822,44.04543109109048,26.832815729997478,2.8284271247461903,8.94427190999916,10.770329614269007,7.211102550927978,11.661903789690601
Feroz,25.298221281347036,34.40930106817051,28.284271247461902,36.87817782917155,46.04345773288535,6.324555320336759,54.3323108288245,40.496913462633174,29.5296461204668,60.4648658313239,42.7551166528639,27.202941017470888,4.0,8.246211251235321,8.246211251235321,6.324555320336759,11.313708498984761
Feroz,27.85677655436824,31.622776601683793,27.784887978899608,38.8329756778952,58.309518948453004,36.76955262170047,13.416407864998739,58.412327466040935,6.0,8.246211251235321,10.0,6.324555320336759,11.313708498984761
Feroz,27.85677655436824,31.240998703626616,31.04834939252005,37.57658845611187,72.11102550927978,71.61005515987263,6.324555320336759,8.94427190999916,8.0,8.94427190999916,8.48528137423857
Feroz,26.832815729997478,29.5296461204668,35.4400902933387,28.284271247461902,41.7612260356422,70.71067811865476,66.03029607687671,12.0,8.246211251235321,10.198039027185569,7.211102550927978,8.48528137423857
